future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed,BECCS_removed_2050,A/R_removed_2050,SCS_removed_2050,BC_removed_2050,DACCS_removed_2050,EW_removed_2050,OA_removed_2050,DOCCS_removed_2050
262,4.7,8.3,12.5,2.733,2035.0,0.09,0.105,800000000.0,-0.174,-0.017,0.017,0.15,0.128,-0.006,0.017,-0.23,400000000000.0,3911111111.111,300000000.0,8633333333.333,6666666666.667,4000000000.0,2222222222.222,1000000000.0,1655555555.556,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,5230453438586.88,3911111111.0000005,500000.0,1333333334.0,6666666666.0,1.0,1.0,1.0,1655555555.0,530666666.7228,156666666651.0,97598.24871757076,1004.1762430704998,426.98808334299997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427967666.0,0.0,0.0,4999989999.0,0.0,0.0,0.0,1331513334.0,1931111111.0,1655555554.0,0.0,6666656666.0,0.0,0.0,0.0,26693966680.0,169353938870.0,33111111109.999996,7500000.0,170833483310.00003,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,59439838331.5,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
263,4.7,8.3,8.5,2.733,2040.0,0.09,0.17,900000000.0,-0.147,-0.033,-0.15,0.15,0.083,-0.039,-0.017,-0.01,400000000000.0,2955555555.556,1000000000.0,7311111111.111,18333333333.333,9000000000.0,2888888888.889,13444444444.444,2500000000.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,4593108278750.66,2955555555.0,500000.0,1820000.0000000002,12499999999.0,1.0,1.0,1.0,2500000000.0,338499999.9442,293749999976.5,59388.93600376006,2114.26221258,554.8360817175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,975555555.0,2499999999.0,0.0,12499989999.0,0.0,0.0,0.0,27300000.0,121622222200.0,90842827795.0,7500000.0,187500149975.0,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,59400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
264,6.467,8.3,12.5,6.8,2045.0,0.08,0.04,800000000.0,-0.036,0.1,0.05,0.117,0.072,0.017,0.083,-0.034,800000000000.0,2000000000.0,1700000000.0,9955555555.556,18333333333.333,4000000000.0,2444444444.444,7222222222.222,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,10907567023423.451,2000000000.0,1700000000.0,9955555555.000002,5455555554.0,1.0,25082163.09336011,7222222222.000001,1866666666.0000014,570079999.9810001,373475922209.0,252894.04297261595,4277.063557155772,1664.0588160516295,0.0,0.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,9953735554.0,20000000.0,1866666665.0,0.0,2044434446.0,0.0,0.0,0.0,9953735555.0,20000000.0,1866666665.0,1699500000.0,5455545554.0,25082162.0,7222222221.0,0.0,314600336011.5502,149399999975.0,113795027833.1753,34007500000.0,79965189051.89964,125410825.46680056,108106536292.90808,10.000000000000002,27300000.0,61399999995.0,20461694533.175293,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
265,6.467,8.3,12.5,6.8,2030.0,0.08,0.04,800000000.0,-0.174,0.083,-0.017,0.072,0.128,0.017,-0.05,-0.23,800000000000.0,2477777777.778,6600000000.0,700000000.0,13333333333.333,3000000000.0,3333333333.333,8777777777.778,1444444444.444,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,13461227004907.346,2477777777.0000005,6600000000.0,700000000.0,7500000000.0,1.0,3333333333.0000005,1.0,1444444444.0,268562222.15999997,450845833312.5,101153.84097674675,3307.7390947092144,1122.7115338035067,0.0,497777777.0,0.0,0.0,0.0,0.0,0.0,0.0,698180000.0,497777777.0,1444444443.0,6599500000.0,7299990000.0,1023277175.0,0.0,0.0,698180000.0,497777777.0,1444444443.0,6599500000.0,7499990000.0,3333333332.0,0.0,0.0,24027300000.0,179055555505.0,57777777770.0,215025343419.44696,258980032636.51306,65133990649.04,10.000000000000002,10.000000000000002,27300000.0,66866666655.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
266,8.233,6.367,12.5,2.733,2050.0,0.09,0.17,400000000.0,-0.119,0.017,0.017,0.15,0.061,-0.05,-0.033,-0.181,500000000000.0,2000000000.0,2400000000.0,5988888888.889,16666666666.667,4000000000.0,2444444444.444,7222222222.222,2500000000.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,7026758409631.318,2000000000.0,2400000000.0,1234839911.5708232,7287754445.718449,1.0,1.0,1.0,2500000000.0,400000000.0,300000411757.99994,95871.00842060203,3785.8127809933394,1058.1802337502054,0.0,20000000.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,1233019912.0,20000000.0,2499999999.0,1243388216.0,1737440868.0,0.0,0.0,0.0,1233019912.0,20000000.0,2499999999.0,2399500000.0,7287744446.0,0.0,0.0,0.0,40406247426.84291,149900000000.0,137500000010.0,54226941077.794525,117966811455.36255,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,61600000000.0,12500000010.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
267,8.233,2.5,4.5,6.8,2050.0,0.09,0.105,500000000.0,-0.119,0.033,0.117,0.128,0.128,-0.017,-0.05,-0.181,600000000000.0,6300000000.0,2400000000.0,11277777777.778,20000000000.0,4000000000.0,3333333333.333,13444444444.444,1233333333.333,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0001,9121251348374.29,4400000000.0,2400000000.0,2500000000.0,7287754444.771043,1.0,1.0,1.0,1233333333.0000005,500000000.00000006,300000411718.99994,174704.45704358927,2714.4304212422785,1037.1468230920354,2498180000.0,1421993630.0,1233333332.0,0.0,131428063.0,0.0,0.0,0.0,2498180000.0,2241993630.0,1233333332.0,2399500000.0,1737440867.0,0.0,0.0,0.0,2498180000.0,2420000000.0,1233333332.0,2399500000.0,7287744445.0,0.0,0.0,0.0,77833984524.37009,269034513735.24927,73999999990.00002,60507499995.0,118624001725.38077,10.000000000000002,10.000000000000002,10.000000000000002,7717331417.741142,84949840758.48686,12333333340.000004,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
268,4.7,6.367,8.5,2.733,2040.0,0.07,0.105,700000000.0,-0.174,0.1,-0.017,0.05,0.061,0.006,0.033,-0.059,1100000000000.0,5344444444.444,2400000000.0,2022222222.222,5000000000.0,7000000000.0,3777777777.778,4111111111.111,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,23948940463260.062,4400000000.0,2400000000.0,2022222222.0000002,5000000000.0,1.0,3777777777.0000005,4111111111.0000005,1866666666.0000005,549333333.31,334233888854.315,216478.12072835723,5301.127703866505,1805.2006355266385,2020402222.0,1599999999.0,1866666665.0,2399500000.0,170881304.0,60622470.0,993167061.0,0.0,2020402222.0,2419999999.0,1866666665.0,2399500000.0,4482255302.0,60622470.0,4111111110.0,0.0,2020402222.0,2420000000.0,1866666665.0,2399500000.0,4999990000.0,3777777776.0,4111111110.0,0.0,141582855540.0,279399999945.0,139999999960.0,164255051948.3846,140429487906.2447,59935079015.74941,174397525674.62134,10.000000000000002,40471744440.0,89399999975.0,46666666660.0,44255051948.38462,2563519558.7234044,606224721.5294118,10.000000000000002,10.000000000000002
269,6.467,4.433,4.5,0.7,2045.0,0.07,0.17,200000000.0,-0.174,0.1,0.15,0.083,0.128,0.028,-0.017,-0.083,900000000000.0,4866666666.667,3800000000.0,7311111111.111,20000000000.0,3000000000.0,3777777777.778,13444444444.444,1444444444.444,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,16731235521565.277,2857142857.1428576,3800000000.0,126445953.7808865,4000000000.0,1.0,3777777777.0000005,13444444444.000002,1444444444.0,200000000.0,261395555536.5,97625.4258078797,3931.8005176548977,1176.9505384348245,84601094.0,877142857.0,1444444443.0,0.0,333747519.0,0.0,0.0,0.0,124625954.0,877142857.0,1444444443.0,3799500000.0,3166232481.0,0.0,2021482015.0,0.0,124625954.0,877142857.0,1444444443.0,3799500000.0,3999990000.0,3777777776.0,13444444443.0,0.0,2556219075.6177306,198435729273.41223,108333333310.0,164507500000.0,115702122790.8622,60591010768.22223,249874084771.88565,10.000000000000002,359528612.4039309,77328571428.57143,36111111110.0,7500000.0,279498938.5349884,10.000000000000002,10.000000000000002,10.000000000000002
270,4.7,6.367,0.5,6.8,2030.0,0.07,0.17,1000000000.0,-0.119,0.0,0.117,0.05,0.106,-0.05,0.05,-0.108,1100000000000.0,6300000000.0,6600000000.0,4666666666.667,5000000000.0,2000000000.0,3777777777.778,10333333333.333,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,17218289366858.832,4400000000.0,6600000000.0,4314705882.764706,5000000000.0,1.0,1.0,10333333333.000002,1444444444.0,1000000000.0,468833333298.5,236131.71362866668,4455.551252732595,1693.6825810020368,162885882.0,1599999999.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,4312885883.0,2419999999.0,1444444443.0,4099500000.0,4999989999.0,0.0,4999999998.0,0.0,4312885883.0,2420000000.0,1444444443.0,6599500000.0,4999990000.0,0.0,10333333332.0,0.0,175571417655.97647,279399999945.0,96318302584.73392,160507500000.0,175000149980.0,10.000000000000002,213202629814.28973,10.000000000000002,27300000.0,89399999975.0,24096080384.733917,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
271,4.7,2.5,12.5,2.733,2030.0,0.09,0.17,400000000.0,-0.202,0.083,0.117,0.094,0.094,0.006,0.067,-0.034,700000000000.0,5344444444.444,2400000000.0,11277777777.778,20000000000.0,2000000000.0,2444444444.444,2555555555.556,1655555555.556,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,10601589079500.316,4186666666.666667,2400000000.0,251261820.2690735,4000000000.0,1.0,2444444444.0000005,2555555555.0,1655555555.0,400000000.0,281699444409.075,128909.1228770316,2949.96531472639,936.1420785270681,0.0,1328253435.0,1655555554.0,0.0,0.0,0.0,0.0,0.0,249441820.0,2148253435.0,1655555554.0,2399500000.0,3999990000.0,0.0,2555555554.0,0.0,249441820.0,2206666667.0,1655555554.0,2399500000.0,3999990000.0,2444444443.0,2555555554.0,0.0,5052536405.381469,260187272235.0,99499999980.0,60007500000.0,162474913594.61853,48888888890.00001,63888888885.0,10.000000000000002,27300000.0,82606335864.3939,16722222230.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
272,4.7,6.367,12.5,2.733,2035.0,0.07,0.17,500000000.0,-0.008,-0.017,-0.05,0.094,0.139,-0.05,-0.05,-0.059,800000000000.0,5822222222.222,1700000000.0,700000000.0,8333333333.333,8000000000.0,3333333333.333,1000000000.0,600000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,10.0,8.3,4.5,2.733,2050.0,0.09,0.105,600000000.0,-0.23,0.017,-0.05,0.05,0.117,-0.017,0.05,-0.157,600000000000.0,2000000000.0,3800000000.0,7311111111.111,10000000000.0,5000000000.0,3555555555.556,10333333333.333,1022222222.222,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,9521191842166.574,2000000000.0,3800000000.0,3977727610.1259665,403207058.0644007,1.0,2931922963.3111005,10333333333.000002,1022222222.0,600000000.0,227333619573.16476,113491.02226771346,2478.255654113125,880.1912496102905,0.0,0.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1022222221.0,1299500000.0,403197058.0,0.0,1534611156.0,0.0,3975907610.0,20000000.0,1022222221.0,3799500000.0,403197058.0,2931922962.0,10333333332.0,0.0,72193214151.8895,149400000000.0,61333333330.0,82507500000.0,10080326451.610004,29139514483.666615,195346111572.8339,10.000000000000002,27300000.0,61400000000.0,10222222230.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
274,4.7,6.367,4.5,2.733,2050.0,0.08,0.17,1000000000.0,-0.063,0.1,-0.05,0.083,0.061,0.039,0.083,-0.108,500000000000.0,4866666666.667,300000000.0,4666666666.667,13333333333.333,7000000000.0,3555555555.556,13444444444.444,1866666666.667,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6445613182419.584,4400000000.0,300000000.0,1820000.0000000002,9585773897.758938,1.0,1.0,5469048552.555064,1866666666.0000005,407597488.6070013,300000235068.0,101389.49707564709,2276.717277271053,679.0662323594877,0.0,321053674.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,0.0,1141053674.0,1866666665.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,2420000000.0,1866666665.0,299500000.0,9585763898.0,0.0,5469048552.0,0.0,27300000.0,209057952053.73972,93333333310.0,3007500000.0,164883429085.7096,10.000000000000002,29690485530.550644,10.000000000000002,27300000.0,64610536737.0436,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
275,6.467,4.433,0.5,2.733,2045.0,0.08,0.105,200000000.0,-0.147,0.033,-0.117,0.072,0.117,0.05,-0.017,-0.01,600000000000.0,5822222222.222,5200000000.0,9955555555.556,6666666666.667,10000000000.0,2444444444.444,8777777777.778,2288888888.889,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,8921727103929.006,2380000000.0,5200000000.0,1820000.0000000002,4000000000.0,1.0,2444444444.000001,951507471.1592196,2288888888.0,200000000.0,148453460703.39075,80776.42493168841,4378.802499977999,1181.546689758,0.0,400000000.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,0.0,400000000.0,2288888887.0,2499499999.0,3385041420.0,0.0,0.0,0.0,0.0,400000000.0,2288888887.0,5199500000.0,3999990000.0,2444444443.0,951507470.0,0.0,27300000.0,166750000000.0,148777777730.0,115507499990.0,105775921302.61171,48888888890.00001,14272612077.38829,10.000000000000002,27300000.0,65400000000.0,34333333330.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
276,10.0,6.367,12.5,4.767,2030.0,0.07,0.105,700000000.0,-0.202,-0.05,-0.117,0.117,0.094,0.006,0.067,-0.23,500000000000.0,4388888888.889,1700000000.0,700000000.0,11666666666.667,8000000000.0,2666666666.667,7222222222.222,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6492084445550.62,4388888888.000001,500000.0,1820000.0000000002,9810903716.683401,1.0,1.0,2019745995.4829094,2288888888.0,364125463.71676373,528478746904.17,103709.4517766901,1209.914445376,462.04335662100004,0.0,400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220000000.0,0.0,0.0,6000000002.0,0.0,0.0,0.0,0.0,2408888888.0,2288888887.0,0.0,9810893717.0,0.0,2019745994.0,0.0,27300000.0,213288888880.0,45777777770.0,7500000.0,230799803342.5855,10.000000000000002,10098729987.414547,10.000000000000002,27300000.0,65400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
277,10.0,8.3,4.5,6.8,2040.0,0.07,0.17,300000000.0,-0.202,-0.05,0.083,0.061,0.106,-0.006,-0.033,-0.01,1100000000000.0,2000000000.0,6600000000.0,7311111111.111,20000000000.0,5000000000.0,3555555555.556,8777777777.778,1233333333.333,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6.467,6.367,8.5,0.7,2045.0,0.09,0.105,900000000.0,-0.147,0.017,-0.117,0.128,0.05,0.006,-0.05,-0.206,900000000000.0,5822222222.222,3800000000.0,3344444444.444,6666666666.667,10000000000.0,3333333333.333,11888888888.889,2077777777.778,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,16153321477660.92,4400000000.0,3800000000.0,3344444444.0000005,6666666666.0,1.0,3333333333.0000005,4616498443.372674,2077777777.0,785833333.2828,373391077849.41437,173686.6119552511,4488.997777950749,1476.5155786195,0.0,1599999999.0,2077777776.0,0.0,333747520.0,0.0,0.0,0.0,842624444.0,2419999999.0,2077777776.0,3799500000.0,3385041421.0,0.0,0.0,0.0,3342624444.0,2420000000.0,2077777776.0,3799500000.0,6666656666.0,3333333332.0,4616498442.0,0.0,66916188880.0,279399999945.0,124666666629.99998,145507499995.0,166480548725.08527,24699126937.461258,92329968877.45346,10.000000000000002,27300000.0,89399999975.0,20777777779.999996,7500000.0,1019554516.1334468,10.000000000000002,10.000000000000002,10.000000000000002
279,6.467,6.367,8.5,4.767,2030.0,0.08,0.17,700000000.0,-0.174,0.083,0.05,0.083,0.128,0.006,0.05,-0.01,900000000000.0,2000000000.0,6600000000.0,3344444444.444,8333333333.333,4000000000.0,3333333333.333,15000000000.0,811111111.111,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,13473394427389.535,2000000000.0,6600000000.0,3198824966.1906533,8333333333.000001,1.0,1.0,14983052697.552547,811111111.0000002,700000000.0,528478570234.1699,152772.78989177028,3022.2226664038944,1175.6360071024849,1628572157.0,0.0,811111110.0,0.0,0.0,0.0,0.0,0.0,3197004966.0,20000000.0,811111110.0,2499499999.0,8333323333.0,0.0,0.0,0.0,3197004966.0,20000000.0,811111110.0,6599500000.0,8333323333.0,0.0,14983052697.0,0.0,140096705512.7752,147954151401.0118,52722222225.0,136507499990.0,240494586108.13983,10.000000000000002,182224834743.07318,10.000000000000002,7072390855.264381,61400000000.0,12166666675.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
280,6.467,4.433,12.5,4.767,2040.0,0.08,0.04,300000000.0,-0.063,-0.017,-0.05,0.128,0.117,-0.017,0.05,-0.206,700000000000.0,5344444444.444,1000000000.0,8633333333.333,15000000000.0,10000000000.0,2666666666.667,11888888888.889,811111111.111,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,11460570842996.508,3579999999.0000005,1000000000.0,3328997528.7136655,4801725807.670327,1.0,1.0,11888888888.000002,811111111.0000002,300000000.00000006,438635470636.5,147811.3655927217,1878.8802451382064,779.7875821061018,0.0,1599999999.0,811111110.0,0.0,543910269.0,0.0,0.0,0.0,940200972.0,1599999999.0,811111110.0,999500000.0,4456069730.0,0.0,724893568.0,0.0,3327177529.0,1599999999.0,811111110.0,999500000.0,4801715808.0,0.0,11888888887.0,0.0,72119982394.70021,219617829730.86328,48666666670.00001,35300087299.59456,141063345463.89902,10.000000000000002,183232088420.94293,10.000000000000002,27300000.0,89399999975.0,8111111120.000001,7500000.0,2038959041.7504256,10.000000000000002,10.000000000000002,10.000000000000002
